Unnamed: 0.1,Unnamed: 0,produitID,name,prix,link,imgCover,REFERENCE,description,techniqueDetails,EAN_x,PRIX TARIF N_x,EAN_y,PRIX TARIF N_y,BRAND
162,162,5546,"Adaptateur pour système de scie trépan Expert POWER CHANGE+ 11mm +  foret TCT 8,5x105mm 2608900526","76,91",https://www.prolians.fr/adaptateur-pour-systeme-de-scie-trepan-expert-power-change-11mm-foret-tct-8-5x105mm-2608900526-bosch68128501.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/8/68128501_0_20250419091914_1.jpg,2608900526,"

            Description du produit 

            Adaptateur pour système de scie trépan Expert Power Change Plus 11mm, foret TCT 8,5 x 105mm. 
",,4059952536729.0,"39,35",4059952536729.0,"39,35",BOSCH
163,163,5547,Pack batteries et chargeur pour outillage électroportatif SET 2X GBA 12V + GAL 12V,"170,64",https://www.prolians.fr/pack-batteries-et-chargeur-pour-outillage-electroportatif-set-2x-gba-12v-gal-12v-boschp73dm4s.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/p/7/p73dm4s_0_20250419124449_1.jpg,-,"

            Description du produit 

            Les packs énergie Bosch Professional 12V comprennent deux batteries GBA de différentes capacités (2.0Ah, 3.0Ah ou 6.0Ah) et un chargeur rapide GAL 12V-40. Conçus pour répondre aux besoins variés des professionnels, ces packs offrent une autonomie adaptée à chaque utilisation, allant de la compacité pour les tâches légères à une puissance accrue pour les travaux exigeants. Le chargeur GAL 12V-40 assure une recharge rapide, atteignant 80 % en 24 à 72 minutes selon la capacité de la batterie. Compatibles avec tous les outils électroportatifs Bosch Professional 12V, anciens et nouveaux, ces packs garantissent polyvalence, performance et efficacité sur tous vos chantiers. 
",,,,,,BOSCH
164,164,5548,Perceuse-visseuse sans fil 18V-150 C SOLO L-BOXX,"309,00",https://www.prolians.fr/perceuse-visseuse-sans-fil-18v-150-c-solo-l-boxx-bosch68519209.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/8/68519209_0_20250419093450_1.jpg,06019J5002,"

            Description du produit 

            Quand la puissance compte : la perceuse-visseuse intelligente pour des performances et une maîtrise inégalées. Progression de travail très rapide grâce aux batteries ProCORE18V et au puissant moteur sans charbon avec couple maximal de 150 Nm. Maîtrise inégalée à chaque étape grâce à l’Electronic Angle Detection (EAD) très précise et à la fonction KickBack Control désactivable. Mandrin métallique et mécanisme d’engrenage tout en métal pour plus de fiabilité et de robustesse.Livrée en coffret L-BOXX 136 avec 1 poignée supplémentaire, 1 calage L-BOXX pour outil. 
",,4059952523217.0,355,4059952523217.0,355,BOSCH
165,165,5549,"Lot d’outils électroportatifs 18V GSB, GDX, GWS, 2 batteries 5 Ah, chargeur GAL18V40","449,00",https://www.prolians.fr/lot-d-outils-electroportatifs-18v-gsb-gdx-gws-2-batteries-5-ah-chargeur-gal18v40-bosch71409260.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/7/1/71409260_0_20250419103754_1.jpg,0615990N31,"

            Description du produit 

Le pack 3 outils 18V Bosch Professional comprend :Une perceuse-visseuse à percussion GSB 18V-45 - 45 Nm - moteur brushless - 1 900 tr/min - mandrin métallique 13 mm - design compact (174 mm) et léger pour une grande maniabilité.Une visseuse à chocs GDX 18V-200 - 200 Nm de couple de serrage et 350 Nm de couple de décollement - porte-outil 2 en 1 (six pans creux ¼"" et carré mâle ½"") - moteur brushless pour une autonomie et une durabilité accrues.Une meuleuse d'angle GWS 18V-7 - 125 mm - moteur brushless - puissance équivalente à 700 W filaire - poignée fine et capot de protection sans clé pour un confort optimal.Le pack inclut également 2 batteries 18V 5,0 Ah, un chargeur rapide et un sac de transport robuste. 
",,,,,,BOSCH
166,166,5550,"Disque diamant Universal X-LOCK - diamètre 125 mm - diamètre alésage 22,2 mm","34,69",https://www.prolians.fr/disque-diamant-universal-x-lock-diametre-125-mm-diametre-alesage-22-2-mm-bosch65379139.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/5/65379139_0_20250419075731_1.jpg,2608615166,"

            Description du produit 

            Ce disque à tronçonner diamanté permet des coupes efficaces dans la plupart des matériaux de construction. Attachement X-LOCK. 
",,3165140933834.0,"21,19",3165140933834.0,"21,19",BOSCH
167,167,5551,"Lame de scie sabre EXPERT S1543HM - 240x23x1,5 mm","47,86",https://www.prolians.fr/lame-de-scie-sabre-expert-s1543hm-240x23x1-5-mm-bosch68127785.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/8/68127785_0_20250412083433_1.jpg,2608900414,"

            Description du produit 

            Coupe des matériaux que les autres lames ne peuvent tout simplement pas traverser.Pour les constructeurs et les maçons, la découpe de briques creuses comme le Poroton sur les chantiers permet de travailler rapidement et de manière productive.Convient à toutes les scies sabres avec emmanchement en S, parfois appelées scies de démolition. 
",,4059952535043.0,"36,25",4059952535043.0,"36,25",BOSCH
168,168,5552,Set 4 lames oscillantes/plongeantes+abrasif découpeur ponceur 2608661694,"90,41",https://www.prolians.fr/set-4-lames-oscillantes-plongeantes-abrasif-decoupeur-ponceur-2608661694-bosch45735729.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/5/45735729_0_20250419042928_1.jpg,2608661694,"

            Description du produit 

            Le set contient : - 1 lame segment 85 mm bois et métal - 1 lame plongeante 32 mm bois et métal - 1 spatule flexible 52 mm en métal - 10 abrasifs bois/peinture     
",,3165140555203.0,"56,77",3165140555203.0,"56,77",BOSCH
169,169,5553,Perceuse-visseuse sans fil GSR 18V-55 L-BOXX,"315,00",https://www.prolians.fr/perceuse-visseuse-sans-fil-gsr-18v-55-l-boxx-bosch67247027.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67247027_0_20250412080138_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67247027_1_20250412080139_1.jpg",06019H5204,"

            Description du produit 

            La puissante perceuse-visseuse 18 V Bosch d'entrée de gamme avec moteur sans charbonEndurante et puissante : performances élevées avec 55 Nm et 1 750 tr/min pour une efficacité maximale dans le bois et le métalRobuste mandrin métallique Roehm de 13 mm pour un transfert de couple idéal lors des perçages et vissagesAvec moteur sans charbon pour une plus longue durée de vie et une autonomie de batterie plus élevéeLivré en coffret L-BOXX 
",,4059952509310.0,369,4059952509310.0,369,BOSCH
170,170,5554,Télémètre laser GLM 50-22,"147,00",https://www.prolians.fr/telemetre-laser-glm-50-22-bosch68724600.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/8/68724600_0_20250412085513_1.jpg,0601072S00,"

            Description du produit 

            Le télémètre laser GLM 50-22 Professional est adapté aux environnements de chantier les plus rudes.Son boîtier absorbant les chocs lui permet de résister à des chutes d’une hauteur de 1,5 mètres sur du béton.Un bouton personnalisable permet de paramétrer les fonctions de mesure ou réglages préférés.Il dispose d’un écran couleur, d’un mode gros chiffres améliorant la lisibilité et d’une interface utilisateur offrant le choix entre 30 langues.Une nouvelle fonction d’aide auto-explicative montre les différentes options de mesure. 
",,4059952518800.0,155,4059952518800.0,155,BOSCH
171,171,5555,Radio de chantier sans fil GPB 18V-2 SC,"178,00",https://www.prolians.fr/radio-de-chantier-sans-fil-gpb-18v-2-sc-bosch67421582.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67421582_0_20250419084636_1.jpg,06014A3100,"

            Description du produit 

            Radio de chantier numérique portable et très pratique pour disposer partout d’un son de qualité. Grande polyvalence pour un travail plaisant grâce aux sources audio DAB+, Bluetooth®, FM et AUX. Utilisation intuitive et installation rapide, poignée et crochet permettant un placement à l’horizontale ou à la verticale. Son stéréo exceptionnel grâce à la possibilité de connecter deux radios à un même smartphone 
",,4059952507828.0,205,4059952507828.0,205,BOSCH
172,172,5556,Plateau de ponçage - triangulaire - 93 mm,"28,96",https://www.prolians.fr/plateau-de-poncage-triangulaire-93-mm-bosch55883521.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/5/55883521_0_20250419054722_1.jpg,2608000493,"

            Description du produit 

            Plateau de ponçage AVZ 93 G pour outils multi-fonctions. Taille : 93 mm. Ponçage confortable des coins. 
",,3165140632256.0,"13,98",3165140632256.0,"13,98",BOSCH
173,173,5557,Scie sauteuse filaire 780W GST 150 BCE coffret MY36,"189,00",https://www.prolians.fr/scie-sauteuse-filaire-780w-gst-150-bce-coffret-my36-bosch47768861.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/7/47768861_0_20250412042149_1.jpg,0601513000,"

            Description du produit 

            La GST 150 BCE Professional est une scie sauteuse filaire robuste pour applications exigeantes. Sa poignée étrier avec gâchette de vitesse assure une maîtrise parfaite de l’outil et un maniement facile. La plaque de base résistante à la déformation est extrêmement robuste et permet à la scie d’être très performante même lors de travaux exigeants. Son moteur de 780 W fiable et la fonction Constant Speed permettent de réaliser des coupes performantes même dans les matériaux les plus durs comme les poutres épaisses.Cet outil est conçu pour les coupes courbes dans le bois massif, les panneaux agglomérés et les bois composites. L’outil est compatible avec le système d’aspiration de poussières Click & Clean Bosch et avec d’autres aspirateurs Bosch.La GST 150 BCE Professional permet aussi d’effectuer des coupes biaises. Elle dispose d’une soufflerie, d’une action orbitale, d’un système de changement de lame SDS sans clé et d’une présélection de vitesse.Livrée en coffret de transport avec 1 Pare-éclats, 1 Patin de glissement, 1 Capot de recouvrement, 1 Buse aspirante, 1 lame de scie sauteuse T 144 D Speed for Wood. 
",,,,,,BOSCH
174,174,5558,Meuleuse droite filaire GGS 28 CE,"235,00",https://www.prolians.fr/meuleuse-droite-filaire-ggs-28-ce-bosch50198618.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/0/50198618_0_20250419045110_1.jpg,0601220100,"

            Description du produit 

Modèle maniable pour travaux de ponçage universels Modèle maniable pour travaux de ponçage universels Conception compacte ergonomique pour des travaux de ponçage variés Puissant moteur de 650 W à démarrage progressif pour une progression de travail rapide Dispositif d’arrêt KickBack Control : arrête immédiatement l’outil en cas de blocage de la meule Livrée avec : - 2 clés à fourche surplats 19 (3 607 950 024) - Unité de serrage (écrou de serrage et pince de serrage réf 3 607 030 474) 
",,3165140584814.0,259,3165140584814.0,259,BOSCH
175,175,5559,Meuleuse d'angle filaire GWS - Diamètre 125 mm - 06017D0101 - Coffret,"188,00",https://www.prolians.fr/meuleuse-d-angle-filaire-gws-diametre-125-mm-06017d0101-coffret-bosch69263151.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/9/69263151_0_20250419101610_1.jpg,06017D0101,"

            Description du produit 

            La meuleuse angulaire GWS 14-125 S Professional combine puissance et maniabilité grâce à sa petite circonférence de préhension et sa présélection de vitesse. Robuste et performante, elle est protégée contre les poussières grâce à des ouïes d’aération arrière. Les fonctions KickBack Control, anti-redémarrage et la poignée Vibration Control assurent une sécurité optimale. Idéale pour meuler, tronçonner et araser, elle est compatible avec les dispositifs d’aspiration Bosch GDE 125 EA-T et GDE 115/125 FC-T Professional.Livré en coffret 
",,4059952576480.0,215,4059952576480.0,215,BOSCH
176,176,5560,Lame de scie oscillante à segment EXPERT STARLOCK Diamant ACZ85RD4 2608900034,"93,30",https://www.prolians.fr/lame-de-scie-oscillante-a-segment-expert-starlock-diamant-acz85rd4-2608900034-bosch68127963.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/8/68127963_0_20250419091913_1.jpg,2608900034,"

            Description du produit 

            La lame Expert Grout Segment Blade offre une durée de vie extrêmement longue grâce à son utilisation avancée du diamant.L'enlèvement des vieux joints est une capacité unique qui a fait de l'outil multifonction oscillant l'outil de prédilection des carreleurs et des installateurs de salle de bain. Mais le mortier de scellement peut être difficile : seules les meilleures lames peuvent survivre à l'utilisation régulière que les professionnels exigent de leur outil multifonction.Pour les carreleurs, les plombiers et tous ceux qui ont besoin de découper du joint, rien ne peut se substituer au diamant. 
",,4059952530864.0,"67,99",4059952530864.0,"67,99",BOSCH
177,177,5561,Lame de scie sauteuse T118G - Longueur 92 mm (x5),"18,99",https://www.prolians.fr/lame-de-scie-sauteuse-t118g-longueur-92-mm-x5-bosch17247921.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/1/7/17247921_0_20250412011451_1.jpg,2608631012,"

            Description du produit 

            La lame de scie sauteuse Basic for Metal permet la réalisation de découpes rectilignes dans le métal. Sa denture ondulée et fraisée en fait l’outil idéal pour les découpes sans exigence particulière. La lame en acier trempé à coupe rapide HSS de haute qualité convient pour la découpe des tôles standards non perforées. En outre, la denture à pas progressif fin (1,1 à 1,5mm) permet la découpe de tôles pleines très fines, d’une épaisseur de 1 à 3mm. 
",,3165140007283.0,"10,5",3165140007283.0,"10,5",BOSCH
178,178,5562,Disque diamant Diamond Metal Wheel X-LOCK - diamètre 125 mm,"66,73",https://www.prolians.fr/disque-diamant-diamond-metal-wheel-x-lock-diametre-125-mm-bosch68475694.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/8/68475694_0_20250419093345_1.jpg,2608900533,"

            Description du produit 

            Disque à tronçonner pour meuleuses angulaires 125 mm. Longue durée de vie pour la coupe dans le métal. Arête de coupe exceptionnellement résistante grâce à la Bosch Diamond Technology. Ne se brise pas, aucune odeur chimique, aucune date de péremption. Encliquetable avec le système X-LOCK. Convient également aux meuleuses angulaires à écrous de serrage standard.Matériaux compatibles : fonte, acier inoxydable, acier, métaux non ferreux, plastiques renforcés de fibre de verre ou de carbone. 
",,4059952536828.0,"40,33",4059952536828.0,"40,33",BOSCH
179,179,5563,Marteau piqueur filaire SDS+ GSH 3 E,"359,00",https://www.prolians.fr/marteau-piqueur-filaire-sds-gsh-3-e-bosch27052177.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/2/7/27052177_0_20250419031345_1.jpg,0611320703,"

            Description du produit 

Modèle le plus léger de la gamme SDS-plus pour une maniabilité et une maîtrise parfaitesFaible poids et poignée softgrip assurant une prise en main et une maîtrise parfaites pour des burinages de précisionMécanisme de frappe et porte-outil extrêmement robustes pour une longévité élevéeBouton de verrouillage pour faciliter les travaux de burinage de longue duréeLe GSH 3 E Professional est le modèle le plus léger de la gamme des marteaux piqueurs filaires SDS-plus Bosch. Son faible poids et sa poignée soft grip assurent une prise en main et une maîtrise parfaites pour les applications de burinage qui exigent une grande précision. Le marteau-piqueur dispose également d’un mécanisme de frappe et d’un porte-outil très robustes lui conférant une grande longévité. Il possède aussi un bouton de verrouillage pour faciliter les travaux de burinage de longue durée.Cet outil est conçu pour les travaux de burinage dans le béton, la maçonnerie et les carrelages.Livré avec : - Poignée supplémentaire 2 602 025 140 - Coffret de transport 2 605 438 482 - Tube de graisse (réf. pièce de rechange 1 615 430 005) - 1 burin pointu, SDS-plus, 250 mm 2 608 690 145 - 1 burin carrelages, SDS-plus, 260 mm 2 608 690 091  
",,3165140326179.0,445,3165140326179.0,445,BOSCH
180,180,5564,Laser rotatif GRL 400H Rouge,"770,00",https://www.prolians.fr/laser-rotatif-grl-400h-rouge-bosch64705415.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/4/64705415_0_20250419074622_1.jpg,06159940JY,"

            Description du produit 

            Ce laser rotatif à bouton unique possède une fonction d’auto-nivellement électronique et est adapté aux applications de mise à niveau en extérieur.Livré avec : Récepteur laser LR 1, Trépied BT 152, Mire GR 2400, 1 pile 9 V (6LR61), Compartiment à piles, 2 piles 1,5 V LR20 (D), Coffret de transport. 
",,3165140923514.0,869,3165140923514.0,869,BOSCH
181,181,5565,Scie sauteuse filaire 780W GST 150 CE coffret MY36,"223,00",https://www.prolians.fr/scie-sauteuse-filaire-780w-gst-150-ce-coffret-my36-bosch65208857.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/5/65208857_0_20250412071642_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/5/65208857_1_20250412071643_1.jpg",0601512000,"

            Description du produit 

La GST 150 CE Professional est une scie sauteuse filaire robuste pour applications exigeantes.La poignée champignon rend la scie facile à guider et à manier, même lors de la réalisation de coupes par en-dessous. La scie sauteuse dispose d’une plaque de base extrêmement robuste qui résistante à la déformation, même lors de sollicitations extrêmes. Son moteur de 780 W fiable et la fonction Constant Speed permettent de réaliser des coupes performantes même dans les matériaux les plus durs comme les poutres épaisses. Cet outil est conçu pour les coupes courbes dans le bois massif, les panneaux agglomérés et les bois composites. L’outil est compatible avec le système d’aspiration de poussières Click & Clean Bosch et avec d’autres aspirateurs Bosch.La GST 150 CE Professional permet aussi d’effectuer des coupes biaises et dispose d’une soufflerie, d’un mouvement orbital, d’un système de changement de lame SDS sans clé et d’une présélection de vitesse.Livrée en coffret L-BOXX 136 avec 1 Pare-éclats, 1 Patin de glissement, 1 Capot de recouvrement, 1 Buse aspirante, 1 lame de scie sauteuse T 144 D Speed for Wood, 1 Calage L-BOXX pour outil. 
",,,,,,BOSCH
182,182,5566,"Boulonneuse 18V 1/2"" 450 NM GDS 18V-450 HC SOLO L-BOX","303,00",https://www.prolians.fr/boulonneuse-18v-1-2-450-nm-gds-18v-450-hc-solo-l-box-bosch69263143.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/9/69263143_0_20250419101610_1.jpg,06019K4001,"

            Description du produit 

            Cette boulonneuse offre un couple de serrage de 450 Nm, un couple de décollement de 800 Nm et 3réglages de vitesse/couple au choix qui amènent une plus grande souplesse d’utilisation et une meilleure maîtrise.Elle dispose de 2 modes paramétrables pour des vissages maîtrisés, qu'il est possible d’adapter et de personnaliser via l’application Bosch Toolbox.Livrée en coffret L-BOXX 
",,4059952568027.0,319,4059952568027.0,319,BOSCH
183,183,5567,Perceuse-Visseuse sans fil GSR 12V-35 L-BOXX,"239,00",https://www.prolians.fr/perceuse-visseuse-sans-fil-gsr-12v-35-l-boxx-bosch65887479.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/5/65887479_0_20250419080641_1.jpg,06019H8002,"

            Description du produit 

            La perceuse-visseuse sans-fil GSR 12V-35 Professional offre les meilleures performances et la plus grande compacité de la catégorie 12 V. Sa forme compacte assure un maniement parfait, surtout en hauteur et dans les endroits difficiles d’accès. Avec un couple de 35 Nm (vissages durs), un régime à vide de 0-1 750 tr/min et une tête de 154 mm de long, elle offre un excellent rapport taille/performance et constitue la perceuse-visseuse 12 V la plus compacte et la plus performante de sa catégorie. Son moteur sans charbon avec Electronic Motor Protection exclut toute surcharge et confère à l’outil une grande longévité.Cette perceuse-visseuse est conçue pour percer dans le bois jusqu’à un diamètre de 32 mm, dans l’acier jusqu’à un diamètre de 10 mm et pour visser jusqu’à un diamètre de 8 mm. Il est compatible avec toutes les batteries et tous les chargeurs 12 V de Bosch Professional (Professional 12V System).Livrée en coffret LBOXX avec 2 batteries12V 3.0Ah et 1 chargeur rapide 
",,3165140953719.0,289,3165140953719.0,289,BOSCH
184,184,5568,"Trépied BT250 1/4""","240,38",https://www.prolians.fr/trepied-bt250-1-4-bosch64312413.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/4/64312413_0_20250419074237_1.jpg,0601096A00,"

            Description du produit 

            Le trépied 1/4"" robuste, facile à utiliser, améliore la stabilité lors des travaux de mesurage, pour des hauteurs de travail allant de 97,5 à 250 cm. 
",,3165140772556.0,114,3165140772556.0,114,BOSCH
185,185,5569,"Lame de scie sabre S1130CF bimétal - 225 x 22 x 1,6 mm (x5)","114,39",https://www.prolians.fr/lame-de-scie-sabre-s1130cf-bimetal-225-x-22-x-1-6-mm-x5-bosch55883297.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/5/55883297_0_20250419054720_1.jpg,2608657528,"

            Description du produit 

            La lame de scie sabre Endurance for Heavy Metal permet la réalisation de découpes rectilignes régulières dans le métal. Un corps large de 25 mm permet une coupe rectiligne et précise, tandis que le design breveté « full-contact » à arête de coupe de forme concave augmente la durée de vie et la vitesse de la lame. De plus, le travail se fait sans effort grâce à sa géométrie brevetée de denture à pas fin 2 x 2. La lame Bimétal est conçue pour la découpe de matériaux en acier. Dotée d’un pas de denture de 1,4 + 1,8 mm, cette lame de scie sabre peut être utilisée pour la découpe de tuyaux et profilés en acier à parois minces (3 mm à 8 mm d’épaisseur). Elle mesure 225 mm et a une capacité de coupe allant jusqu’à 175 mm. 
",,3165140507202.0,"66,3",3165140507202.0,"66,3",BOSCH
186,186,5570,Rail de guidage FSN 1600 carton,"164,08",https://www.prolians.fr/rail-de-guidage-fsn-1600-carton-bosch52800951.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/2/52800951_0_20250412044818_1.jpg,1600Z0000F,"

            Description du produit 

            Le rail de guidage FSN 1600 Professional de 1 600 mm de longueur permet de réaliser des coupes d’une grande précision. De grande qualité pour un guidage très précis, il est parfaitement compatible avec tous les outils électroportatifs associés. En utilisant un élément de raccordement FSN VEL (disponible séparément), il est possible de réunir rapidement, solidement et sans jeu deux rails de guidage. Ses bandes caoutchouc antidérapantes et son pare-éclats faciles à remplacer permettent de réaliser des coupes bien maîtrisées et d’obtenir des bords bien nets. Ce rail de guidage est conçu pour réaliser des coupes parfaites avec des scies circulaires ou plongeantes. Il est compatible avec tous les modèles G de scies circulaires GKS Professional, toutes les scies plongeantes GKT Professional ainsi qu’avec certaines scies sauteuses GST Professional et défonceuses GOF Professional moyennant utilisation d’un adaptateur.Le rail de guidage FSN 1600 Professional inclut également un embout plastique en T de rechange. 
",,3165140608152.0,115,3165140608152.0,115,BOSCH
187,187,5571,Machine oscillante GOP 40-30 + 3 acc L-BOXX,"263,00",https://www.prolians.fr/machine-oscillante-gop-40-30-3-acc-l-boxx-bosch60016151.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/0/60016151_0_20250419065827_1.jpg,0601231004,"

            Description du produit 

            Le découpeur-ponceur filaire puissant et polyvalent de la gamme StarlockPlus Bosch. Moteur de 400 W et interface Starlock innovante avec système d’accroche en étoile pour une transmission optimale du couple entre l’outil et l’accessoire. Poignée ergonomique fine pour un grand confort d’utilisation et une maîtrise parfaite de l’outil. Fonction Snap-in pour changer d’accessoire rapidement et facilementL-BOXX 
",,3165140874786.0,279,3165140874786.0,279,BOSCH
188,188,5572,Mire télescopique pour laser GR240,"54,00",https://www.prolians.fr/mire-telescopique-pour-laser-gr240-bosch45736067.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/5/45736067_0_20250419042934_1.jpg,0601094100,"

            Description du produit 

            Utilisable pour toutes les mesures de hauteurs de sol, équipée d'un profilé en aluminium robuste et de grande qualité qui permer une extraction jusqu'à 2,4 mètres et une utilisation dans des conditions extrêmes. 
",,3165140558488.0,58,3165140558488.0,58,BOSCH
189,189,5573,Boulonneuse à chocs sans fil GDS 18 1050H,"324,00",https://www.prolians.fr/boulonneuse-a-chocs-sans-fil-gds-18-1050h-bosch67421515.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67421515_0_20250419084636_1.jpg,06019J8501,"

            Description du produit 

            Incomparable en termes de puissance : la boulonneuse couple élevé de 3/4"" avec technologie BITURBO Brushless. Puissance impressionnante et liberté du sans-fil grâce aux batteries ProCORE 18V et au moteur sans charbon. Moteur haute performance avec couple de serrage de 1 050 Nm et couple de décollement de 1 700 Nm. Grande polyvalence et maîtrise de la puissance grâce aux 3 réglages couple/vitesseLivrée en coffret L-BOXX 
",,4059952564661.0,375,4059952564661.0,375,BOSCH
190,190,5574,Lame oscillante plongeante 30 x 32 mm AIZ 32 EC HCS-WOOD,"22,94",https://www.prolians.fr/lame-oscillante-plongeante-30-x-32-mm-aiz-32-ec-hcs-wood-bosch45735907.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/5/45735907_0_20250412041338_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/4/5/45735907_1_20250412041339_1.jpg",2608661637,"

            Description du produit 

            Lame Starlock AIZ 32 EPC pour les coupes précises dans le bois. 
",,3165140492409.0,"15,26",3165140492409.0,"15,26",BOSCH
191,191,5575,Meuleuse d'angle sans fil GWS 18V-10 PSC SOLO,"293,00",https://www.prolians.fr/meuleuse-d-angle-sans-fil-gws-18v-10-psc-solo-bosch64820192.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/4/64820192_0_20250419074821_1.jpg,06019G3F0B,"

            Description du produit 

            Moteur sans charbon.Sécurité accrue grâce au Frein, au Kick-Back Control, au Drop Control (arrêt du moteur en cas de chute) et à l’interrupteur non blocable.Meuleuse connectée avec contrôle de l’outil via un appareil mobile grâce à l’application Bosch Toolbox.Interface avec écran statut de l’outil, variateur de vitesse.Connectivité Bluetooth pour connecter l’outil à un appareil mobile type smartphone.Système de freinage intelligent pour un arrêt du disque en 2 secondes.Écrou rapide sans clé pour un changement rapide du disque.Robustesse : filtre poussières détachable pour une durée de vie plus longue du moteurDimensions L x H x l : 368 x 110 x 260 mm.Livré avec : - Coffret L-BOXX 136 1600A012G0 - 1 puce connectée Bluetooth 1600A00R26 
",,3165140960823.0,309,3165140960823.0,309,BOSCH
192,192,5576,Marteau piqueur filaire SDS Max GSH 11 VC,"899,00",https://www.prolians.fr/marteau-piqueur-filaire-sds-max-gsh-11-vc-bosch53909574.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/3/53909574_0_20250412050753_1.jpg,0611336000,"

            Description du produit 

 Meilleur rapport poids/performances de sa catégorie grâce au moteur de 1 700 W, à la puissance de frappe de 23 J et au poids de seulement 11,4 kg (selon norme EPTA) Faible taux de vibration (seulement 8 m/s²) grâce au découplage des poignées principale et latérale et au mécanisme de frappe optimisé qui réduit les vibrations là où elles sont générées Prise en main parfaite et construction allongée idéale pour les travaux au sol - Tube de graisse 1 burin pointu, SDS-max, RTec Speed, 400 mm  - Coffret de transport  
",,3165140546973.0,1085,3165140546973.0,1085,BOSCH
